game,score
1,0
2,0
3,0
4,0
5,1
6,0
7,1
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,1
17,1
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,1
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,0
42,1
43,1
44,1
45,0
46,3
47,0
48,0
49,1
50,0
51,1
52,1
53,0
54,1
55,1
56,2
57,2
58,1
59,1
60,0
61,1
62,2
63,3
64,3
65,1
66,1
67,1
68,0
69,4
70,0
71,2
72,0
73,3
74,4
75,0
76,0
77,1
78,1
79,1
80,7
81,2
82,0
83,6
84,0
85,0
86,3
87,0
88,3
89,2
90,0
91,2
92,1
93,0
94,10
95,11
96,9
97,7
98,4
99,6
100,15
101,0
102,3
103,7
104,17
105,13
106,3
107,6
108,0
109,2
110,12
111,8
112,8
113,7
114,2
115,3
116,15
117,9
118,2
119,7
120,13
121,1
122,0
123,0
124,15
125,5
126,12
127,7
128,12
129,10
130,2
131,12
132,20
133,4
134,17
135,7
136,19
137,16
138,7
139,7
140,5
141,24
142,4
143,11
144,11
145,3
146,14
147,12
148,14
149,19
150,19
151,16
152,12
153,6
154,18
155,5
156,20
157,5
158,12
159,26
160,15
161,12
162,17
163,12
164,10
165,16
166,3
167,17
168,14
169,17
170,11
171,19
172,5
173,14
174,12
175,19
176,4
177,10
178,8
179,17
180,21
181,18
182,9
183,14
184,21
185,15
186,10
187,10
188,18
189,7
190,15
191,12
192,11
193,5
194,21
195,17
196,6
197,11
198,24
199,6
200,3
201,13
202,15
203,12
204,12
205,18
206,18
207,18
208,12
209,11
210,19
211,12
212,10
213,13
214,11
215,19
216,6
217,13
218,9
219,16
220,12
221,5
222,17
223,16
224,24
225,23
226,3
227,17
228,19
229,1
230,21
231,17
232,14
233,23
234,17
235,12
236,10
237,9
238,9
239,14
240,1
241,8
242,6
243,19
244,14
245,13
246,14
247,16
248,9
249,7
250,9
