game,score
1,1
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,3
12,0
13,0
14,0
15,1
16,0
17,1
18,0
19,0
20,0
21,0
22,0
23,1
24,0
25,0
26,0
27,0
28,0
29,1
30,1
31,0
32,0
33,0
34,0
35,1
36,1
37,2
38,4
39,0
40,1
41,0
42,1
43,0
44,0
45,0
46,2
47,0
48,1
49,1
50,1
51,0
52,2
53,0
54,3
55,0
56,1
57,1
58,0
59,0
60,2
61,0
62,2
63,0
64,1
65,3
66,2
67,1
68,0
69,0
70,0
71,0
72,1
73,1
74,0
75,0
76,2
77,0
78,3
79,1
80,3
81,1
82,0
83,3
84,2
85,1
86,5
87,5
88,6
89,1
90,5
91,2
92,2
93,0
94,3
95,0
96,4
97,2
98,1
99,0
100,0
101,0
102,0
103,11
104,6
105,1
106,0
107,0
108,0
109,2
110,3
111,3
112,0
113,8
114,4
115,6
116,10
117,2
118,1
119,6
120,1
121,1
122,2
123,4
124,4
125,5
126,0
127,0
128,5
129,0
130,0
131,9
132,1
133,8
134,8
135,3
136,0
137,1
138,2
139,2
140,2
141,4
142,3
143,1
144,1
145,4
146,2
147,5
148,6
149,5
150,2
151,9
152,0
153,0
154,7
155,3
156,5
157,5
158,3
159,1
160,11
161,2
162,1
163,1
164,3
165,1
166,1
167,3
168,1
169,1
170,0
171,0
172,2
173,0
174,6
175,4
176,0
177,0
178,4
179,9
180,9
181,5
182,7
183,9
184,5
185,6
186,7
187,4
188,4
189,6
190,7
191,2
192,3
193,1
194,2
195,13
196,5
197,14
198,13
199,5
200,9
201,4
202,3
203,6
204,14
205,1
206,5
207,7
208,6
209,2
210,7
211,1
212,10
213,5
214,6
215,15
216,13
217,7
218,6
219,8
220,10
221,5
222,10
223,19
224,4
225,10
226,2
227,13
228,5
229,11
230,13
231,7
232,9
233,6
234,10
235,13
236,17
237,5
238,8
239,1
240,6
241,13
242,11
243,7
244,5
245,10
246,24
247,11
248,12
249,22
250,7
251,11
252,5
253,13
254,20
255,1
256,19
257,1
258,18
259,5
260,18
261,8
262,11
263,10
264,9
265,14
266,7
267,6
268,3
269,9
270,3
271,14
272,16
273,5
274,18
275,5
276,19
277,7
278,6
279,5
280,8
281,8
282,16
283,14
284,23
285,13
286,8
287,11
288,15
289,10
290,3
291,10
292,11
293,8
294,13
295,12
296,11
297,4
298,10
299,1
300,3
301,11
302,3
303,11
304,5
305,7
306,14
307,6
308,8
309,5
310,8
311,2
312,6
313,9
314,11
315,16
316,15
317,11
318,4
319,13
320,6
321,2
322,2
323,11
324,4
325,3
326,25
327,11
328,10
329,6
330,18
331,15
332,5
333,15
334,11
335,14
336,15
337,3
338,10
339,17
340,3
341,17
342,3
343,8
344,9
345,7
346,15
347,17
348,6
349,1
350,10
351,3
352,10
353,3
354,16
355,13
356,0
357,5
358,11
359,22
360,13
361,11
362,1
363,11
364,13
365,8
366,3
367,18
368,20
369,5
370,7
371,12
372,15
373,11
374,19
375,6
376,13
377,10
378,20
379,26
380,6
381,16
382,6
383,4
384,13
385,8
386,13
387,12
388,6
389,14
390,18
391,8
392,19
393,0
394,6
395,12
396,7
397,15
398,15
399,12
400,12
401,17
402,11
403,24
404,15
405,9
406,15
407,9
408,8
409,6
410,6
411,2
412,4
413,6
414,15
415,19
416,10
417,1
418,23
419,13
420,5
421,11
422,12
423,5
424,4
425,1
426,11
427,7
428,14
429,6
430,6
431,1
432,5
433,12
434,12
435,6
436,14
437,8
438,17
439,10
440,18
441,6
442,27
443,3
444,17
445,3
446,9
447,7
448,16
449,10
450,12
451,9
452,11
453,6
454,15
455,14
456,9
457,17
458,11
459,12
460,5
461,16
462,14
463,15
464,1
465,18
466,23
467,9
468,13
469,8
470,12
471,6
472,28
473,22
474,10
475,7
476,28
477,4
478,12
479,17
480,6
481,2
482,4
483,13
484,11
485,9
486,1
487,1
488,21
489,14
490,12
491,18
492,25
493,10
494,15
495,4
496,7
497,17
498,9
499,10
500,21
