game,score
800,3
801,11
802,10
803,5
804,15
805,1
806,1
807,14
808,12
809,16
810,16
811,15
812,13
813,14
814,8
815,18
816,16
817,15
818,15
819,9
820,11
821,15
822,8
823,16
824,16
825,6
826,2
827,7
828,9
829,7
830,4
831,4
832,5
833,7
834,22
835,19
836,17
837,12
838,10
839,7
840,23
841,2
842,6
843,13
844,18
845,19
846,18
847,17
848,9
849,5
850,7
851,20
852,14
853,6
854,19
855,17
856,31
857,16
858,13
859,15
860,5
861,17
862,7
863,20
864,35
865,12
866,17
867,1
868,16
869,15
870,8
871,17
872,8
873,19
874,4
875,19
876,12
877,20
878,2
879,31
880,19
881,16
882,11
883,20
884,13
885,14
886,11
887,7
888,17
889,8
890,19
891,8
892,0
893,1
894,20
895,23
896,7
897,11
898,20
899,7
900,11
901,27
902,17
903,28
904,25
905,2
906,23
907,18
908,21
909,2
910,14
911,19
912,14
913,15
914,16
915,3
916,16
917,17
918,16
919,10
920,12
921,3
922,11
923,19
924,15
925,16
926,8
927,13
928,10
929,10
930,21
931,17
932,20
933,1
934,12
935,18
936,29
937,4
938,10
939,12
940,11
941,19
942,13
943,20
944,17
945,12
946,11
947,5
948,14
949,18
950,19
951,18
952,12
953,10
954,24
955,7
956,7
957,18
958,3
959,11
960,5
961,5
962,16
963,12
964,17
965,15
966,6
967,1
968,8
969,11
970,6
971,11
972,8
973,7
974,8
975,10
976,11
977,12
978,13
979,7
980,13
981,27
982,15
983,5
984,10
985,7
986,23
987,15
988,17
989,12
990,10
991,7
992,1
993,25
994,17
995,2
996,25
997,21
998,13
999,19
1000,15
