game,score
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,1
30,1
31,0
32,0
33,1
34,0
35,1
36,0
37,1
38,0
39,0
40,0
41,0
42,1
43,0
44,0
45,0
46,0
47,2
48,0
49,0
50,0
51,0
52,1
53,1
54,0
55,0
56,2
57,0
58,0
59,0
60,1
61,3
62,0
63,0
64,0
65,0
66,2
67,3
68,1
69,0
70,0
71,0
72,0
73,0
74,1
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,3
86,2
87,1
88,0
89,0
90,3
91,0
92,2
93,1
94,5
95,0
96,1
97,2
98,1
99,1
100,0
101,0
102,0
103,1
104,0
105,0
106,0
107,7
108,0
109,1
110,2
111,1
112,3
113,3
114,4
115,0
116,0
117,0
118,7
119,9
120,0
121,0
122,0
123,1
124,15
125,0
126,0
127,2
128,0
129,0
130,0
131,1
132,1
133,0
134,2
135,4
136,2
137,1
138,1
139,1
140,4
141,1
142,1
143,0
144,1
145,2
146,22
147,8
148,10
149,3
150,11
151,17
152,12
153,11
154,0
155,0
156,6
157,3
158,0
159,2
160,8
161,3
162,8
163,0
164,1
165,16
166,20
167,8
168,8
169,2
170,1
171,0
172,0
173,0
174,4
175,20
176,1
177,14
178,14
179,9
180,12
181,11
182,1
183,1
184,10
185,7
186,9
187,2
188,19
189,12
190,16
191,3
192,14
193,15
194,8
195,14
196,8
197,10
198,7
199,20
200,11
