game,score
1,0
2,0
3,1
4,1
5,0
6,1
7,0
8,0
9,0
10,1
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,1
34,0
35,0
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,1
45,1
46,1
47,0
48,1
49,2
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,1
63,0
64,2
65,0
66,0
67,2
68,0
69,2
70,0
71,0
72,0
73,1
74,1
75,0
76,1
77,0
78,1
79,0
80,0
81,0
82,1
83,0
84,0
85,2
86,0
87,6
88,0
89,1
90,0
91,0
92,1
93,2
94,0
95,2
96,0
97,0
98,1
99,0
100,0
101,1
102,0
103,2
104,1
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,1
116,0
117,0
118,0
119,1
120,1
121,0
122,0
123,0
124,1
125,0
126,0
127,0
128,3
129,0
130,1
131,0
132,2
133,1
134,0
135,0
136,1
137,1
138,1
139,1
140,2
141,0
142,0
143,0
144,2
145,2
146,0
147,0
148,0
149,0
150,1
151,0
152,0
153,0
154,2
155,0
156,0
157,0
158,0
159,0
160,0
161,4
162,0
163,0
164,1
165,0
166,0
167,1
168,1
169,0
170,1
171,1
172,2
173,1
174,1
175,0
176,1
177,1
178,1
179,3
180,0
181,1
182,0
183,2
184,0
185,0
186,1
187,0
188,0
189,1
190,1
191,1
192,0
193,1
194,0
195,0
196,0
197,3
198,0
199,0
200,0
201,1
202,0
203,0
204,1
205,0
206,3
207,0
208,4
209,0
210,1
211,0
212,2
213,1
214,5
215,2
216,1
217,4
218,0
219,0
220,0
221,0
222,1
223,0
224,1
225,2
226,0
227,0
228,8
229,1
230,1
231,2
232,12
233,5
234,0
235,10
236,7
237,5
238,6
239,2
240,1
241,5
242,4
243,4
244,0
245,4
246,6
247,7
248,9
249,0
250,11
251,12
252,7
253,9
254,4
255,9
256,7
257,7
258,13
259,6
260,5
261,1
262,4
263,6
264,0
265,9
266,17
267,6
268,16
269,14
270,17
271,1
272,9
273,7
274,18
275,1
276,9
277,14
278,16
279,3
280,10
281,20
282,12
283,22
284,6
285,7
286,13
287,15
288,9
289,6
290,22
291,16
292,15
293,4
294,19
295,9
296,11
297,17
298,9
299,12
300,8
301,8
302,8
303,6
304,16
305,14
306,2
307,12
308,8
309,10
310,24
311,20
312,6
313,18
314,22
315,12
316,30
317,7
318,24
319,8
320,2
321,8
322,16
323,17
324,17
325,1
326,21
327,18
328,12
329,10
330,24
331,4
332,9
333,7
334,18
335,8
336,6
337,8
338,9
339,9
340,28
341,16
342,26
343,12
344,6
345,22
346,15
347,13
348,10
349,22
350,26
351,6
352,18
353,23
354,16
355,12
356,10
357,12
358,6
359,1
360,5
361,9
362,23
363,12
364,16
365,8
366,17
367,19
368,12
369,23
370,15
371,1
372,12
373,3
374,5
375,14
376,10
377,15
378,27
379,19
380,12
381,14
382,8
383,6
384,8
385,7
386,13
387,20
388,11
389,9
390,3
391,10
392,12
393,5
394,9
395,32
396,15
397,26
398,20
399,8
400,22
401,11
402,14
403,21
404,9
405,7
406,11
407,16
408,12
409,21
410,18
411,24
412,12
413,9
414,13
415,4
416,15
417,14
418,7
419,14
420,11
421,10
422,12
423,6
424,18
425,6
426,8
427,10
428,11
429,22
430,15
431,15
432,9
433,20
434,17
435,13
436,9
437,5
438,13
439,19
440,2
441,15
442,9
443,17
444,17
445,20
446,9
447,15
448,2
449,12
450,16
451,12
452,4
453,14
454,11
455,14
456,19
457,3
458,27
459,3
460,21
461,10
462,16
463,16
464,12
465,14
466,4
467,3
468,4
469,5
470,10
471,8
472,15
473,19
474,33
475,5
476,7
477,7
478,10
479,28
480,14
481,9
482,9
483,9
484,9
485,10
486,21
487,7
488,6
489,3
490,19
491,12
492,14
493,13
494,20
495,2
496,17
497,23
498,15
499,9
500,14
