game,score
1,0
2,0
3,0
4,0
5,1
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,1
16,0
17,1
18,0
19,1
20,0
21,0
22,0
23,0
24,1
25,0
26,1
27,0
28,0
29,1
30,1
31,1
32,0
33,0
34,0
35,0
36,0
37,1
38,1
39,1
40,1
41,0
42,0
43,1
44,0
45,1
46,0
47,2
48,1
49,1
50,2
51,0
52,2
53,0
54,0
55,0
56,0
57,0
58,1
59,0
60,2
61,0
62,4
63,2
64,2
65,2
66,1
67,0
68,2
69,5
70,4
71,0
72,0
73,0
74,1
75,2
76,4
77,0
78,0
79,1
80,2
81,7
82,0
83,0
84,2
85,0
86,0
87,0
88,6
89,8
90,3
91,4
92,0
93,4
94,1
95,3
96,0
97,3
98,3
99,3
100,0
101,0
102,8
103,0
104,3
105,1
106,3
107,1
108,0
109,1
110,0
111,0
112,3
113,10
114,1
115,0
116,1
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,3
127,2
128,5
129,5
130,7
131,5
132,3
133,0
134,4
135,0
136,1
137,0
138,2
139,2
140,1
141,4
142,1
143,4
144,7
145,6
146,4
147,3
148,0
149,4
150,5
151,8
152,0
153,4
154,2
155,2
156,7
157,3
158,3
159,12
160,1
161,5
162,15
163,7
164,0
165,3
166,3
167,4
168,3
169,5
170,1
171,8
172,17
173,0
174,3
175,4
176,0
177,2
178,12
179,0
180,1
181,10
182,12
183,8
184,20
185,4
186,7
187,8
188,9
189,21
190,6
191,8
192,17
193,12
194,11
195,12
196,9
197,1
198,17
199,13
200,10
