game,score
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,1
25,0
26,1
27,1
28,0
29,0
30,0
31,0
32,1
33,0
34,0
35,0
36,1
37,0
38,0
39,1
40,0
41,1
42,0
43,0
44,0
45,0
46,1
47,1
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,1
56,1
57,0
58,1
59,0
60,0
61,1
62,0
63,0
64,0
65,0
66,0
67,3
68,1
69,0
70,0
71,0
72,1
73,0
74,0
75,0
76,0
77,0
78,1
79,0
80,0
81,0
82,4
83,1
84,1
85,1
86,1
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,1
95,0
96,2
97,0
98,0
99,0
100,0
101,0
102,2
103,1
104,1
105,0
106,3
107,2
108,2
109,0
110,0
111,0
112,0
113,1
114,0
115,4
116,1
117,0
118,1
119,1
120,0
121,1
122,1
123,0
124,0
125,0
126,1
127,0
128,1
129,0
130,1
131,3
132,1
133,0
134,2
135,2
136,3
137,0
138,2
139,1
140,4
141,2
142,2
143,1
144,3
145,1
146,2
147,2
148,1
149,1
150,0
151,3
152,0
153,4
154,4
155,1
156,1
157,0
158,3
159,0
160,1
161,1
162,0
163,1
164,1
165,1
166,2
167,0
168,2
169,2
170,4
171,0
172,0
173,0
174,4
175,9
176,4
177,2
178,3
179,0
180,3
181,2
182,1
183,0
184,2
185,7
186,6
187,3
188,7
189,1
190,6
191,5
192,5
193,3
194,1
195,3
196,1
197,0
198,3
199,4
200,2
201,2
202,4
203,1
204,5
205,5
206,3
207,3
208,1
209,9
210,13
211,3
212,10
213,9
214,6
215,6
216,1
217,7
218,0
219,1
220,3
221,4
222,2
223,0
224,3
225,1
226,0
227,1
228,7
229,7
230,12
231,1
232,6
233,6
234,2
235,3
236,1
237,3
238,2
239,8
240,5
241,1
242,19
243,10
244,5
245,2
246,9
247,2
248,7
249,5
250,5
251,5
252,3
253,4
254,11
255,5
256,6
257,8
258,8
259,8
260,6
261,9
262,6
263,0
264,22
265,3
266,13
267,9
268,4
269,12
270,14
271,2
272,8
273,10
274,3
275,2
276,12
277,8
278,21
279,8
280,7
281,2
282,4
283,18
284,4
285,4
286,7
287,5
288,18
289,6
290,19
291,10
292,7
293,8
294,5
295,2
296,12
297,4
298,11
299,3
300,10
301,8
302,3
303,8
304,8
305,7
306,13
307,5
308,23
309,5
310,3
311,6
312,5
313,5
314,10
315,2
316,0
317,2
318,7
319,0
320,23
321,4
322,3
323,5
324,15
325,3
326,1
327,9
328,16
329,4
330,4
331,8
332,5
333,1
334,1
335,7
336,1
337,14
338,13
339,10
340,7
341,16
342,10
343,7
344,11
345,5
346,3
347,8
348,7
349,10
350,10
351,6
352,9
353,7
354,1
355,1
356,27
357,5
358,11
359,2
