game,score
800,8
801,12
802,8
803,13
804,13
805,10
806,10
807,14
808,14
809,6
810,11
811,5
812,24
813,1
814,4
815,20
816,17
817,9
818,13
819,21
820,3
821,12
822,28
823,11
824,7
825,14
826,12
827,13
828,11
829,16
830,3
831,18
832,19
833,18
834,15
835,11
836,4
837,8
838,7
839,11
840,20
841,12
842,11
843,20
844,6
845,17
846,31
847,17
848,9
849,16
850,14
851,2
852,23
853,17
854,15
855,15
856,11
857,25
858,17
859,9
860,8
861,17
862,14
863,19
864,17
865,12
866,11
867,1
868,18
869,20
870,4
871,26
872,14
873,22
874,4
875,19
876,2
877,15
878,11
879,17
880,10
881,12
882,6
883,12
884,19
885,6
886,12
887,9
888,17
889,29
890,13
891,16
892,17
893,3
894,9
895,20
896,19
897,7
898,12
899,4
900,23
901,15
902,10
903,9
904,2
905,27
906,22
907,26
908,11
909,15
910,18
911,17
912,8
913,27
914,10
915,17
916,10
917,9
918,18
919,11
920,13
921,4
922,14
923,9
924,1
925,10
926,4
927,8
928,25
929,7
930,3
931,26
932,4
933,19
934,18
935,11
936,3
937,8
938,25
939,28
940,11
941,11
942,21
943,6
944,5
945,15
946,22
947,26
948,1
949,16
950,15
951,20
952,20
953,17
954,7
955,12
956,14
957,12
958,16
959,9
960,13
961,13
962,17
963,8
964,8
965,14
966,8
967,1
968,14
969,9
970,17
971,29
972,15
973,8
974,16
975,14
976,8
977,17
978,10
979,10
980,9
981,6
982,16
983,10
984,16
985,9
986,16
987,16
988,3
989,10
990,20
991,21
992,1
993,17
994,21
995,17
996,27
997,9
998,5
999,21
1000,9
