game,score
1,0
2,0
3,0
4,0
5,0
6,1
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,1
23,0
24,0
25,0
26,0
27,2
28,0
29,1
30,0
31,0
32,0
33,1
34,1
35,2
36,2
37,0
38,0
39,0
40,1
41,0
42,3
43,0
44,1
45,0
46,1
47,2
48,1
49,1
50,0
51,1
52,1
53,1
54,1
55,0
56,1
57,2
58,2
59,0
60,0
61,1
62,1
63,0
64,0
65,2
66,0
67,3
68,2
69,2
70,0
71,0
72,2
73,4
74,4
75,0
76,0
77,0
78,1
79,2
80,1
81,2
82,4
83,2
84,0
85,1
86,3
87,1
88,1
89,2
90,1
91,2
92,3
93,3
94,5
95,1
96,0
97,0
98,1
99,1
100,2
101,2
102,6
103,0
104,5
105,0
106,1
107,2
108,6
109,4
110,3
111,5
112,6
113,8
114,12
115,11
116,15
117,9
118,17
119,14
120,15
121,8
122,11
123,1
124,1
125,0
126,14
127,7
128,11
129,9
130,13
131,7
132,12
133,6
134,7
135,7
136,18
137,6
138,13
139,18
140,13
141,4
142,15
143,12
144,16
145,7
146,8
147,17
148,11
149,15
150,22
151,1
152,7
153,11
154,1
155,31
156,10
157,16
158,14
159,11
160,24
161,5
162,7
163,17
164,6
165,18
166,9
167,18
168,19
169,9
170,21
171,21
172,10
173,21
174,25
175,20
176,11
177,25
178,9
179,11
180,12
181,18
182,16
183,10
184,3
185,7
186,15
187,32
188,11
189,21
190,13
191,16
192,15
193,5
194,4
195,17
196,13
197,9
198,9
199,14
200,17
201,11
202,4
203,13
204,21
205,11
206,9
207,8
208,17
209,8
210,33
211,7
212,19
213,9
214,15
215,6
216,1
217,11
218,11
219,15
220,1
221,13
222,17
223,10
224,14
225,1
226,8
227,14
228,2
229,13
230,13
231,9
232,15
233,6
234,14
235,21
236,15
237,27
238,17
239,2
240,3
241,23
242,13
243,21
244,13
245,21
246,18
247,7
248,0
249,22
250,14
251,2
252,17
253,3
254,6
255,19
256,8
257,19
258,22
259,1
260,25
261,19
262,17
263,12
264,12
265,10
266,7
267,10
268,21
269,6
270,5
271,19
272,8
273,12
274,12
275,9
276,10
277,6
278,13
279,14
280,14
281,11
282,7
283,14
284,15
285,6
286,20
287,16
288,9
289,15
290,6
291,14
292,23
293,13
294,7
295,11
296,12
297,22
298,13
299,16
300,15
301,16
302,4
303,11
304,8
305,13
306,13
307,14
308,1
309,6
310,8
311,2
312,2
313,18
314,11
315,16
316,16
317,18
318,20
319,3
320,10
321,17
322,12
323,14
324,16
325,14
326,16
327,25
328,10
329,13
330,13
331,18
332,9
333,2
334,11
335,15
336,12
337,7
338,12
339,11
340,4
341,18
342,13
343,23
344,12
345,15
346,21
347,25
348,21
349,11
350,14
351,9
352,6
353,16
354,21
355,7
356,8
357,10
358,24
359,1
360,16
361,17
362,7
363,12
364,18
365,12
366,15
367,10
368,3
369,18
370,10
371,11
372,19
373,3
374,19
375,2
376,17
377,30
378,18
379,9
380,16
381,12
382,17
383,6
384,19
385,2
386,16
387,12
388,11
389,15
390,17
391,18
392,23
393,15
394,18
395,8
396,10
397,15
398,20
399,15
400,16
401,15
402,20
403,12
404,11
405,10
406,22
407,23
408,13
409,28
410,19
411,4
412,6
413,14
414,21
415,19
416,12
417,16
418,15
419,18
420,5
421,11
422,13
423,24
424,19
425,21
426,3
427,17
428,11
429,15
430,31
431,11
432,13
433,17
434,10
435,21
436,4
437,11
438,23
439,4
440,2
441,30
442,16
443,12
444,1
445,14
446,11
447,13
448,10
449,9
450,14
451,6
452,14
453,10
454,27
455,17
456,4
457,9
458,10
459,23
460,12
461,13
462,16
463,18
464,3
465,20
466,2
467,16
468,19
469,23
470,20
471,28
472,13
473,7
474,13
475,14
476,14
477,19
478,18
479,13
480,12
481,24
482,8
483,10
484,20
485,17
486,6
487,16
488,12
489,16
490,9
491,15
492,13
493,24
494,28
495,24
496,23
497,16
498,25
499,13
500,6
