game,score
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,1
17,1
18,1
19,0
20,1
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,1
31,0
32,1
33,0
34,0
35,1
36,0
37,1
38,0
39,1
40,1
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,1
51,0
52,0
53,0
54,0
55,1
56,2
57,0
58,2
59,2
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,0
72,0
73,0
74,1
75,0
76,1
77,0
78,0
79,1
80,0
81,0
82,0
83,0
84,0
85,1
86,0
87,1
88,0
89,0
90,2
91,0
92,1
93,0
94,0
95,2
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,1
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,1
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,1
121,1
122,1
123,0
124,0
125,0
126,1
127,0
128,0
129,0
130,2
131,4
132,0
133,0
134,0
135,0
136,2
137,1
138,0
139,0
140,0
141,0
142,3
143,3
144,0
145,0
146,0
147,0
148,1
149,1
150,1
151,0
152,0
153,1
154,0
155,0
156,0
157,0
158,0
159,0
160,1
161,0
162,0
163,0
164,4
165,0
166,1
167,1
168,0
169,1
170,1
171,0
172,1
173,2
174,0
175,1
176,0
177,1
178,1
179,1
180,4
181,2
182,3
183,2
184,1
185,1
186,0
187,1
188,1
189,3
190,1
191,1
192,0
193,1
194,2
195,1
196,4
197,2
198,8
199,0
200,4
201,0
202,2
203,3
204,10
205,7
206,2
207,0
208,5
209,5
210,2
211,4
212,3
213,2
214,3
215,0
216,0
217,0
218,0
219,0
220,3
221,0
222,5
223,0
224,2
225,0
226,0
227,1
228,0
229,5
230,0
231,1
232,0
233,0
234,1
235,8
236,5
237,6
238,2
239,9
240,4
241,9
242,0
243,9
244,12
245,0
246,3
247,5
248,6
249,3
250,1
251,1
252,6
253,9
254,5
255,3
256,1
257,3
258,4
259,12
260,4
261,3
262,8
263,2
264,1
265,11
266,6
267,1
268,9
269,3
270,6
271,4
272,17
273,14
274,11
275,5
276,9
277,12
278,11
279,19
280,5
281,19
282,15
283,8
284,2
285,9
286,22
287,17
288,10
289,17
290,8
291,9
292,11
293,23
294,8
295,6
296,13
297,9
298,10
299,15
300,16
301,11
302,11
303,6
304,18
305,5
306,8
307,24
308,9
309,11
310,3
311,12
312,1
313,15
314,10
315,11
316,17
317,10
318,9
319,16
320,11
321,4
322,12
323,5
324,12
325,9
326,20
327,12
328,11
329,17
330,15
331,7
332,15
333,23
334,5
335,18
336,7
337,15
338,23
339,15
340,16
341,12
342,11
343,18
344,15
345,27
346,24
347,15
348,20
349,7
350,13
351,5
352,19
353,10
354,16
355,15
356,9
357,15
358,8
359,17
360,12
361,11
362,22
363,8
364,17
365,4
366,18
367,14
368,17
369,10
370,16
371,20
372,10
373,17
374,22
375,18
376,11
377,13
378,14
379,1
380,11
381,5
382,16
383,6
384,19
385,21
386,26
387,17
388,14
389,3
390,8
391,34
392,19
393,7
394,9
395,13
396,15
397,13
398,30
399,6
400,14
401,6
402,14
403,13
404,4
405,24
406,2
407,6
408,10
409,10
410,13
411,20
412,15
413,14
414,12
415,2
416,14
417,4
418,16
419,17
420,21
421,12
422,17
423,16
424,18
425,6
426,7
427,15
428,14
429,17
430,11
431,21
432,12
433,17
434,8
435,15
436,8
437,10
438,3
439,19
440,4
441,3
442,19
443,16
444,12
445,9
446,14
447,7
448,14
449,9
450,19
451,10
452,11
453,24
454,3
455,7
456,14
457,14
458,10
459,17
460,21
461,5
462,9
463,8
464,10
465,21
466,18
467,10
468,10
469,21
470,19
471,10
472,11
473,7
474,15
475,13
476,17
477,8
478,19
479,15
480,4
481,4
482,20
483,14
484,17
485,11
486,12
487,17
488,13
489,21
490,9
491,17
492,9
493,28
494,19
495,15
496,6
497,4
498,10
499,14
500,15
