game,score
800,13
801,23
802,28
803,19
804,13
805,16
806,19
807,19
808,28
809,12
810,16
811,15
812,29
813,13
814,12
815,16
816,0
817,19
818,21
819,23
820,3
821,12
822,12
823,17
824,5
825,6
826,11
827,16
828,16
829,20
830,14
831,0
832,8
833,13
834,3
835,20
836,11
837,10
838,15
839,14
840,13
841,25
842,6
843,7
844,6
845,22
846,14
847,14
848,15
849,23
850,12
851,7
852,4
853,10
854,13
855,17
856,16
857,20
858,15
859,6
860,1
861,16
862,5
863,7
864,22
865,17
866,9
867,11
868,21
869,4
870,5
871,16
872,15
873,23
874,17
875,12
876,12
877,17
878,19
879,16
880,13
881,6
882,10
883,1
884,7
885,24
886,10
887,14
888,4
889,16
890,18
891,5
892,5
893,5
894,12
895,21
896,26
897,15
898,23
899,24
900,13
901,23
902,12
903,13
904,4
905,21
906,10
907,17
908,21
909,13
910,8
911,12
912,8
913,2
914,16
915,24
916,18
917,13
918,15
919,13
920,13
921,6
922,2
923,11
924,18
925,17
926,12
927,12
928,15
929,15
930,12
931,9
932,9
933,17
934,15
935,1
936,21
937,13
938,23
939,8
940,16
941,10
942,20
943,9
944,12
945,1
946,29
947,12
948,7
949,12
950,7
951,15
952,20
953,5
954,10
955,0
956,15
957,19
958,2
959,8
960,9
961,14
962,21
963,11
964,4
965,7
966,11
967,21
968,16
969,17
970,6
971,7
972,13
973,8
974,2
975,7
976,9
977,22
978,8
979,2
980,13
981,20
982,15
983,10
984,27
985,27
986,19
987,18
988,14
989,20
990,3
991,23
992,13
993,13
994,15
995,20
996,15
997,17
998,8
999,16
1000,18
