game,score
800,10
801,8
802,12
803,13
804,10
805,6
806,8
807,9
808,12
809,19
810,5
811,8
812,10
813,10
814,11
815,8
816,13
817,16
818,14
819,2
820,1
821,10
822,21
823,13
824,14
825,19
826,2
827,12
828,17
829,1
830,6
831,25
832,25
833,10
834,11
835,7
836,13
837,15
838,13
839,17
840,9
841,9
842,7
843,15
844,7
845,19
846,10
847,16
848,11
849,16
850,4
851,10
852,7
853,8
854,3
855,26
856,15
857,16
858,15
859,13
860,14
861,18
862,14
863,14
864,5
865,19
866,17
867,14
868,13
869,5
870,9
871,23
872,7
873,18
874,12
875,7
876,12
877,9
878,14
879,15
880,16
881,8
882,19
883,15
884,18
885,27
886,12
887,13
888,16
889,8
890,27
891,13
892,4
893,9
894,11
895,17
896,17
897,11
898,13
899,9
900,1
901,16
902,10
903,12
904,10
905,25
906,14
907,4
908,8
909,6
910,18
911,16
912,18
913,1
914,4
915,13
916,10
917,14
918,27
919,7
920,12
921,9
922,19
923,14
924,15
925,14
926,13
927,1
928,7
929,15
930,9
931,12
932,19
933,14
934,16
935,15
936,17
937,9
938,22
939,18
940,13
941,10
942,16
943,22
944,7
945,9
946,18
947,14
948,8
949,16
950,6
951,10
952,16
953,14
954,18
955,22
956,20
957,18
958,7
959,23
960,18
961,12
962,21
963,10
964,7
965,3
966,17
967,14
968,26
969,14
970,28
971,17
972,14
973,16
974,16
975,16
976,17
977,8
978,5
979,12
980,14
981,1
982,22
983,14
984,16
985,13
986,11
987,8
988,18
989,16
990,10
991,17
992,2
993,16
994,21
995,19
996,21
997,16
998,21
999,14
1000,12
